application_id,producer_id,application_date,requested_amount,term_months,interest_rate,collateral_value,purpose,state,rainfall,temperature,drought_index,crop_price,selic,inflation,usd_brl,commodity_index,true_default_probability
APP0000609,PRD000245,2023-09-27,35795.21,12,10.16,62900.71,industrializacao,MT,71.2,30.0,0.205,119.07,11.49,4.14,4.898,102.79,0.5101
APP0000610,PRD000246,2026-10-08,31809.72,24,12.14,26584.63,industrializacao,MT,121.2,26.9,0.222,128.56,16.29,7.86,6.879,84.46,0.7092
APP0000611,PRD000246,2024-05-08,9525.56,12,17.61,7391.22,custeio,MT,97.6,29.4,0.535,107.72,11.35,4.3,4.766,101.07,0.6494
APP0000612,PRD000246,2024-09-18,16668.14,12,9.93,13678.18,comercializacao,MT,140.2,26.4,0.113,131.68,12.34,4.97,5.245,93.58,0.5465
APP0000613,PRD000247,2025-01-31,71591.28,24,11.46,81092.71,industrializacao,RS,106.6,32.3,0.634,75.25,14.32,6.06,5.846,87.46,0.5345
APP0000614,PRD000247,2026-11-09,18807.42,6,17.11,31254.66,industrializacao,RS,81.7,30.2,0.088,93.63,16.32,7.8,6.864,85.41,0.3944
APP0000615,PRD000247,2024-04-26,12071.51,36,7.32,14068.87,comercializacao,RS,41.7,21.6,0.671,66.52,11.32,4.4,4.805,100.32,0.3988
APP0000616,PRD000248,2025-09-08,13476.76,18,7.4,13773.39,comercializacao,RS,101.7,21.2,0.105,94.01,16.79,7.7,7.0,79.08,0.3182
APP0000617,PRD000248,2022-05-31,41107.9,6,10.46,51530.02,custeio,RS,198.5,25.8,0.087,91.74,10.73,4.53,5.077,99.68,0.1542
APP0000618,PRD000249,2023-06-18,7511.88,24,14.19,6750.56,industrializacao,SP,172.5,18.6,0.018,70.92,11.43,4.08,4.974,101.38,0.4285
APP0000619,PRD000249,2022-04-07,111940.78,6,7.08,68683.45,custeio,SP,208.2,18.9,0.122,65.08,10.71,4.56,5.06,99.87,0.4561
APP0000620,PRD000249,2023-10-01,17573.09,6,17.94,15787.2,investimento,SP,115.2,18.8,0.252,69.98,11.35,4.2,4.922,102.76,0.4612
APP0000621,PRD000249,2022-12-31,10427.58,12,13.27,11182.41,custeio,SP,60.0,32.8,0.237,71.21,11.08,4.15,5.026,98.95,0.4086
APP0000622,PRD000250,2025-11-02,30797.34,12,11.01,24297.17,custeio,PR,138.7,28.7,0.103,162.57,16.6,7.75,6.959,81.73,0.5489
APP0000623,PRD000250,2024-02-22,21363.8,36,8.88,18041.05,industrializacao,PR,79.3,27.1,0.561,154.42,11.51,4.24,4.804,101.19,0.4878
APP0000624,PRD000250,2023-01-24,47611.69,18,16.28,57313.29,custeio,PR,80.6,29.0,0.021,155.0,11.2,4.06,4.981,99.95,0.295
APP0000625,PRD000250,2026-04-10,69498.26,6,12.31,122174.15,custeio,PR,111.0,20.7,0.195,174.69,16.55,7.95,7.038,80.49,0.4634
APP0000626,PRD000251,2022-03-26,51780.11,36,16.15,82164.14,comercializacao,SP,107.9,21.9,0.187,71.89,10.67,4.59,5.055,98.83,0.2626
APP0000627,PRD000251,2026-11-08,23870.71,12,15.82,25166.57,comercializacao,SP,152.2,27.3,0.024,60.02,16.32,7.8,6.864,85.41,0.483
APP0000628,PRD000252,2023-12-04,16814.95,12,14.07,12337.57,custeio,GO,79.9,33.5,0.152,88.85,11.37,4.23,4.853,101.44,0.5029
APP0000629,PRD000253,2024-07-20,126856.16,12,8.19,123842.99,industrializacao,TO,81.9,24.6,0.013,131.04,11.7,4.51,4.809,97.34,0.38
APP0000630,PRD000253,2025-10-20,12328.32,18,12.02,17726.51,investimento,TO,212.6,24.8,0.183,139.68,16.74,7.72,7.0,80.46,0.5659
APP0000631,PRD000253,2025-08-04,58931.75,6,15.96,75830.66,comercializacao,TO,148.8,28.8,0.285,143.31,16.68,7.68,6.994,80.38,0.562
APP0000632,PRD000254,2026-11-30,30670.0,36,10.82,18504.17,custeio,SP,152.2,27.3,0.024,60.02,16.32,7.8,6.864,85.41,0.698
APP0000633,PRD000254,2022-05-31,58167.88,12,10.8,91646.14,custeio,SP,113.4,23.9,0.092,65.8,10.73,4.53,5.077,99.68,0.3873
APP0000634,PRD000254,2023-03-19,115369.17,6,10.3,181720.41,custeio,SP,95.8,22.5,0.118,63.85,11.34,4.05,4.953,99.59,0.4437
APP0000635,PRD000254,2024-06-07,74482.63,12,14.91,123977.78,industrializacao,SP,142.7,25.3,0.398,52.13,11.35,4.33,4.729,101.06,0.5229
APP0000636,PRD000255,2022-01-23,119835.16,36,7.86,95615.34,investimento,MS,71.3,27.3,0.29,203.82,10.46,4.45,5.045,98.92,0.5516
APP0000637,PRD000256,2022-10-21,30033.6,18,10.4,42836.07,industrializacao,RS,102.5,34.0,0.248,91.1,11.13,4.34,5.037,97.77,0.3434
APP0000638,PRD000257,2025-03-10,32505.5,12,16.36,41911.74,industrializacao,MG,52.1,18.6,0.503,69.43,15.36,6.47,6.304,83.95,0.3674
APP0000639,PRD000257,2022-03-27,32525.94,24,10.51,51315.3,comercializacao,MG,175.6,22.7,0.074,79.79,10.67,4.59,5.055,98.83,0.1463
APP0000640,PRD000257,2025-09-16,9926.25,36,17.45,6478.01,comercializacao,MG,66.5,33.7,0.254,71.49,16.79,7.7,7.0,79.08,0.4143
APP0000641,PRD000258,2023-04-07,37109.22,6,13.75,27643.8,industrializacao,TO,120.6,26.3,0.083,136.21,11.38,4.0,4.932,99.91,0.4041
APP0000642,PRD000258,2023-12-14,52940.84,18,16.69,85463.56,industrializacao,TO,175.4,26.4,0.207,125.89,11.37,4.23,4.853,101.44,0.3615
APP0000643,PRD000258,2024-04-11,20622.27,18,8.22,24581.5,comercializacao,TO,115.2,29.5,0.508,120.12,11.32,4.4,4.805,100.32,0.5324
APP0000644,PRD000259,2023-04-26,107922.15,24,16.16,104848.13,industrializacao,TO,120.6,26.3,0.083,136.21,11.38,4.0,4.932,99.91,0.3196
APP0000645,PRD000260,2023-08-30,29882.89,24,16.87,32492.44,comercializacao,GO,71.1,31.9,0.279,90.24,11.42,4.09,4.906,103.9,0.4225
APP0000646,PRD000261,2022-02-25,47398.03,12,14.31,64545.22,industrializacao,TO,200.5,19.5,0.1,138.27,10.54,4.52,5.093,99.9,0.3889
APP0000647,PRD000261,2022-04-21,24950.99,6,10.79,20337.33,investimento,TO,77.1,20.5,0.282,142.33,10.71,4.56,5.06,99.87,0.4763
APP0000648,PRD000261,2023-09-22,32606.91,24,17.64,48203.04,custeio,TO,115.7,28.3,0.135,136.88,11.49,4.14,4.898,102.79,0.3887
APP0000649,PRD000262,2025-04-10,7224.73,36,13.83,8942.92,comercializacao,MS,118.1,28.3,0.542,167.89,15.89,6.77,6.48,81.98,0.8005
APP0000650,PRD000262,2023-03-16,31015.09,6,12.87,25859.45,industrializacao,MS,179.2,21.6,0.051,193.45,11.34,4.05,4.953,99.59,0.5603
APP0000651,PRD000262,2025-02-19,32171.93,6,10.8,37398.22,investimento,MS,102.1,22.6,0.541,147.66,14.99,6.26,6.101,85.95,0.7852
APP0000652,PRD000262,2024-08-28,57167.66,18,9.31,34710.77,investimento,MS,159.3,27.0,0.235,203.36,11.97,4.69,5.047,96.01,0.6404
APP0000653,PRD000263,2022-02-22,46640.4,12,9.0,75574.73,industrializacao,GO,130.1,22.5,0.142,94.14,10.54,4.52,5.093,99.9,0.1422
APP0000654,PRD000263,2023-03-12,57129.39,36,17.98,62033.78,investimento,GO,178.3,33.2,0.267,85.75,11.34,4.05,4.953,99.59,0.1815
APP0000655,PRD000264,2023-10-22,23703.04,24,17.25,39700.78,investimento,PI,98.6,29.2,0.156,183.28,11.35,4.2,4.922,102.76,0.3088
APP0000656,PRD000264,2023-06-13,15181.14,12,13.65,22026.78,comercializacao,PI,119.8,22.6,0.262,161.14,11.43,4.08,4.974,101.38,0.319
APP0000657,PRD000265,2023-05-04,6078.18,12,12.44,5786.44,comercializacao,PR,142.9,18.6,0.144,154.9,11.32,3.99,4.959,101.0,0.4136
APP0000658,PRD000265,2025-05-23,42057.84,36,6.6,59183.85,comercializacao,PR,116.3,33.3,0.573,125.31,16.25,7.09,6.729,81.39,0.6459
APP0000659,PRD000266,2025-11-14,5000,6,17.02,5655.39,custeio,BA,71.3,28.7,0.257,105.43,16.6,7.75,6.959,81.73,0.4933
APP0000660,PRD000266,2023-03-29,28358.28,12,17.01,33783.67,investimento,BA,117.4,25.5,0.226,121.69,11.34,4.05,4.953,99.59,0.3233
APP0000661,PRD000266,2023-02-22,101619.07,36,14.55,65089.44,comercializacao,BA,146.8,23.8,0.13,115.79,11.2,3.98,4.998,100.89,0.3128
APP0000662,PRD000267,2022-02-27,103605.96,12,12.92,68673.34,custeio,PR,202.7,30.0,0.171,156.98,10.54,4.52,5.093,99.9,0.5503
APP0000663,PRD000267,2022-12-14,83632.43,12,13.75,58691.33,industrializacao,PR,184.7,22.1,0.003,174.42,11.08,4.15,5.026,98.95,0.5329
APP0000664,PRD000267,2026-06-09,103726.02,12,16.82,95873.79,industrializacao,PR,65.0,32.0,0.278,151.52,16.47,8.03,6.961,81.3,0.7251
APP0000665,PRD000267,2024-01-22,36872.14,24,8.08,47307.31,industrializacao,PR,114.3,23.1,0.312,137.67,11.38,4.15,4.823,100.55,0.5575
APP0000666,PRD000268,2023-05-17,51556.15,36,14.12,53009.84,industrializacao,TO,122.3,21.0,0.2,143.7,11.32,3.99,4.959,101.0,0.1819
APP0000667,PRD000269,2024-04-23,56276.24,24,9.57,73947.83,investimento,GO,106.6,31.0,0.742,59.79,11.32,4.4,4.805,100.32,0.2761
APP0000668,PRD000269,2022-08-02,37791.92,36,14.54,48558.06,comercializacao,GO,209.2,20.2,0.193,86.21,10.97,4.34,5.033,99.26,0.1654
APP0000669,PRD000269,2026-09-21,36631.0,36,16.72,57753.94,comercializacao,GO,155.0,19.1,0.227,81.18,16.34,7.89,6.904,83.16,0.3043
APP0000670,PRD000270,2022-10-20,32493.83,12,15.07,57528.1,industrializacao,PI,208.5,31.8,0.076,172.9,11.13,4.34,5.037,97.77,0.2045
APP0000671,PRD000270,2022-07-27,19908.65,36,13.24,34272.19,custeio,PI,148.4,18.6,0.141,168.71,10.92,4.41,5.063,99.17,0.2417
APP0000672,PRD000271,2023-11-06,52236.39,18,9.12,32362.55,investimento,RS,130.0,23.8,0.048,85.27,11.34,4.18,4.877,101.75,0.603
APP0000673,PRD000272,2024-06-13,66023.32,12,15.89,116636.99,comercializacao,RS,58.4,26.3,0.472,80.6,11.35,4.33,4.729,101.06,0.4259
APP0000674,PRD000272,2024-10-16,7460.57,12,10.42,10878.7,industrializacao,RS,145.7,19.7,0.248,86.35,12.65,5.14,5.398,92.17,0.4364
APP0000675,PRD000272,2022-05-12,54038.57,12,8.86,66523.18,industrializacao,RS,198.5,25.8,0.087,91.74,10.73,4.53,5.077,99.68,0.3872
APP0000676,PRD000272,2022-04-29,21694.91,18,7.28,26610.71,custeio,RS,194.1,22.1,0.188,89.97,10.71,4.56,5.06,99.87,0.4025
APP0000677,PRD000273,2025-03-24,50324.21,24,15.1,64915.48,comercializacao,RS,107.8,23.0,0.611,71.17,15.36,6.47,6.304,83.95,0.4114
APP0000678,PRD000273,2024-03-12,38835.22,36,9.6,59419.95,investimento,RS,102.8,33.5,0.428,77.57,11.47,4.33,4.765,101.33,0.2228
APP0000679,PRD000273,2022-01-08,33027.65,6,7.08,41337.54,investimento,RS,112.4,28.2,0.156,91.76,10.46,4.45,5.045,98.92,0.1622
APP0000680,PRD000274,2022-06-21,30236.49,6,11.31,31070.85,industrializacao,MS,130.8,26.1,0.024,204.01,10.82,4.51,5.065,99.4,0.3494
APP0000681,PRD000274,2023-07-23,18119.02,36,17.39,17882.9,comercializacao,MS,204.9,20.4,0.284,175.79,11.39,4.11,4.951,102.57,0.42
APP0000682,PRD000274,2024-10-07,15531.38,18,6.57,10293.64,comercializacao,MS,107.3,19.0,0.265,187.21,12.65,5.14,5.398,92.17,0.4703
APP0000683,PRD000274,2024-12-03,71180.83,36,16.34,67579.38,custeio,MS,64.6,28.3,0.126,181.44,13.83,5.67,5.708,89.04,0.4362
APP0000684,PRD000275,2023-10-28,18869.76,18,16.41,17209.5,industrializacao,RS,162.3,30.1,0.061,97.82,11.35,4.2,4.922,102.76,0.3052
APP0000685,PRD000275,2023-08-30,64391.2,24,16.99,115758.24,investimento,RS,140.0,19.4,0.106,92.02,11.42,4.09,4.906,103.9,0.2277
APP0000686,PRD000275,2026-11-12,19871.89,24,7.2,13001.51,custeio,RS,81.7,30.2,0.088,93.63,16.32,7.8,6.864,85.41,0.5233
APP0000687,PRD000276,2022-03-04,26177.36,18,14.18,16087.01,custeio,TO,211.2,18.1,0.267,119.84,10.67,4.59,5.055,98.83,0.4087
APP0000688,PRD000276,2026-08-14,52323.15,36,16.59,39865.81,investimento,TO,182.5,30.5,0.233,136.95,16.48,7.96,6.926,83.04,0.5885
APP0000689,PRD000277,2024-01-13,29486.35,6,9.94,50045.64,comercializacao,MT,104.4,25.0,0.652,97.06,11.38,4.15,4.823,100.55,0.5111
APP0000690,PRD000277,2024-10-04,20704.45,6,13.09,24802.24,investimento,MT,137.1,25.7,0.114,125.44,12.65,5.14,5.398,92.17,0.4961
APP0000691,PRD000278,2025-10-18,13417.48,36,7.02,18642.69,investimento,TO,212.6,24.8,0.183,139.68,16.74,7.72,7.0,80.46,0.544
APP0000692,PRD000278,2023-07-08,98418.89,36,13.41,149128.98,comercializacao,TO,69.5,25.3,0.087,129.63,11.39,4.11,4.951,102.57,0.2888
APP0000693,PRD000278,2025-06-04,19611.38,6,9.11,25028.55,industrializacao,TO,39.8,24.0,0.613,106.93,16.84,7.51,6.986,80.33,0.6531
APP0000694,PRD000279,2024-07-31,26979.76,6,14.05,18347.11,comercializacao,MT,153.3,20.4,0.004,118.04,11.7,4.51,4.809,97.34,0.3024
APP0000695,PRD000279,2025-11-07,37684.77,6,12.26,56735.84,comercializacao,MT,160.1,19.8,0.227,113.63,16.6,7.75,6.959,81.73,0.4664
APP0000696,PRD000279,2024-03-22,145623.3,18,7.72,160817.86,investimento,MT,111.1,25.3,0.651,101.92,11.47,4.33,4.765,101.33,0.4087
APP0000697,PRD000279,2024-05-29,59284.73,36,15.2,47362.31,industrializacao,MT,97.6,29.4,0.535,107.72,11.35,4.3,4.766,101.07,0.421
APP0000698,PRD000280,2022-07-22,85937.45,6,10.92,70309.89,custeio,BA,152.3,18.7,0.019,119.59,10.92,4.41,5.063,99.17,0.5292
APP0000699,PRD000280,2024-01-31,10672.06,12,9.89,8281.71,comercializacao,BA,58.9,18.3,0.402,87.37,11.38,4.15,4.823,100.55,0.6332
APP0000700,PRD000281,2025-06-29,54610.34,24,17.17,48203.45,investimento,MG,65.3,24.4,0.706,59.99,16.84,7.51,6.986,80.33,0.5467
APP0000701,PRD000281,2022-09-01,31662.85,36,6.81,24754.18,industrializacao,MG,82.4,20.0,0.228,85.99,11.12,4.39,5.008,98.34,0.2511
APP0000702,PRD000281,2022-04-26,68272.82,18,16.54,99498.13,industrializacao,MG,202.0,31.0,0.112,76.56,10.71,4.56,5.06,99.87,0.1625
APP0000703,PRD000281,2022-04-24,61351.38,24,17.82,79579.49,custeio,MG,202.0,31.0,0.112,76.56,10.71,4.56,5.06,99.87,0.1714
APP0000704,PRD000282,2024-05-11,36054.91,36,12.54,64415.68,custeio,MS,131.6,23.0,0.67,149.15,11.35,4.3,4.766,101.07,0.2535
APP0000705,PRD000282,2026-09-23,33434.74,36,7.26,43459.23,custeio,MS,112.4,33.7,0.181,173.86,16.34,7.89,6.904,83.16,0.3173
APP0000706,PRD000282,2025-02-16,43321.65,36,15.26,58597.95,investimento,MS,102.1,22.6,0.541,147.66,14.99,6.26,6.101,85.95,0.3818
APP0000707,PRD000282,2024-11-14,32927.47,6,16.4,57668.57,industrializacao,MS,120.2,29.2,0.256,178.82,13.13,5.44,5.596,90.86,0.2097
APP0000708,PRD000283,2022-11-06,19952.13,6,8.57,34373.23,custeio,PR,125.5,18.2,0.247,163.83,11.17,4.25,4.99,99.15,0.1644
APP0000709,PRD000284,2026-02-20,39183.85,36,13.94,48902.4,custeio,MT,97.1,22.9,0.092,127.81,16.55,7.87,6.969,81.38,0.6501
APP0000710,PRD000284,2026-07-29,121229.91,24,6.58,131188.7,custeio,MT,109.3,27.0,0.229,109.34,16.33,7.98,6.914,82.48,0.6623
APP0000711,PRD000284,2026-11-24,13900.34,12,9.02,21339.84,investimento,MT,103.8,19.2,0.048,126.75,16.32,7.8,6.864,85.41,0.5819
APP0000712,PRD000285,2025-02-07,43932.5,18,16.91,53318.99,industrializacao,TO,83.4,23.6,0.427,110.28,14.99,6.26,6.101,85.95,0.3029
APP0000713,PRD000285,2025-09-16,77920.96,18,7.01,92647.69,industrializacao,TO,217.5,32.2,0.047,145.03,16.79,7.7,7.0,79.08,0.2672
APP0000714,PRD000285,2026-11-01,39903.77,12,17.96,33088.63,industrializacao,TO,160.9,33.5,0.008,122.67,16.32,7.8,6.864,85.41,0.2919
APP0000715,PRD000285,2022-01-28,76046.85,6,15.31,122270.96,investimento,TO,205.0,28.5,0.03,129.37,10.46,4.45,5.045,98.92,0.1046
APP0000716,PRD000286,2023-10-24,19207.56,18,11.56,32385.52,custeio,MG,124.6,21.5,0.106,74.72,11.35,4.2,4.922,102.76,0.1411
APP0000717,PRD000287,2025-06-19,115442.27,12,12.44,167748.01,custeio,TO,39.8,24.0,0.613,106.93,16.84,7.51,6.986,80.33,0.5974
APP0000718,PRD000287,2024-11-08,38457.98,6,10.08,37315.11,custeio,TO,188.9,30.7,0.161,135.32,13.13,5.44,5.596,90.86,0.3808
APP0000719,PRD000287,2025-08-27,19593.8,18,16.28,16422.4,industrializacao,TO,148.8,28.8,0.285,143.31,16.68,7.68,6.994,80.38,0.5383
APP0000720,PRD000287,2026-03-17,5000,36,13.42,7461.93,industrializacao,TO,80.2,32.5,0.153,134.73,16.55,7.88,7.004,81.6,0.4493
APP0000721,PRD000288,2025-06-19,33600.56,12,9.17,59413.43,comercializacao,PI,110.2,19.2,0.633,129.81,16.84,7.51,6.986,80.33,0.7432
APP0000722,PRD000288,2024-01-02,31484.55,24,17.73,40596.37,investimento,PI,124.7,21.1,0.604,152.35,11.38,4.15,4.823,100.55,0.6106
APP0000723,PRD000288,2024-05-25,16967.97,12,13.55,19949.56,investimento,PI,139.0,33.9,0.473,155.59,11.35,4.3,4.766,101.07,0.6
APP0000724,PRD000288,2026-11-14,10386.56,24,10.71,15036.65,investimento,PI,182.2,33.6,0.009,169.92,16.32,7.8,6.864,85.41,0.6207
APP0000725,PRD000289,2024-11-08,26059.87,12,14.67,19910.94,comercializacao,MT,93.0,20.4,0.183,126.89,13.13,5.44,5.596,90.86,0.5266
APP0000726,PRD000290,2025-12-15,67611.89,12,9.11,64914.38,comercializacao,MG,115.5,23.2,0.11,82.97,16.61,7.74,6.957,81.85,0.546
APP0000727,PRD000290,2025-07-07,73782.66,36,11.48,78716.76,investimento,MG,83.3,28.2,0.03,76.28,16.76,7.58,6.979,80.98,0.5334
APP0000728,PRD000290,2023-09-07,22823.57,24,14.65,24342.06,comercializacao,MG,92.9,20.3,0.023,83.53,11.49,4.14,4.898,102.79,0.3239
APP0000729,PRD000291,2025-01-20,26268.25,24,9.58,45135.93,custeio,BA,57.4,24.0,0.489,91.88,14.32,6.06,5.846,87.46,0.3092
APP0000730,PRD000291,2024-05-19,14134.55,6,11.15,17840.26,comercializacao,BA,137.7,29.0,0.616,87.25,11.35,4.3,4.766,101.07,0.2762
APP0000731,PRD000291,2022-07-22,7503.23,18,14.18,7982.87,comercializacao,BA,152.3,18.7,0.019,119.59,10.92,4.41,5.063,99.17,0.1893
APP0000732,PRD000292,2025-11-22,35144.03,6,14.96,26504.0,investimento,BA,71.3,28.7,0.257,105.43,16.6,7.75,6.959,81.73,0.6584
APP0000733,PRD000292,2025-01-02,24630.38,12,17.67,37555.93,investimento,BA,57.4,24.0,0.489,91.88,14.32,6.06,5.846,87.46,0.5922
APP0000734,PRD000293,2026-03-15,54117.87,12,7.84,90313.53,industrializacao,SP,61.2,23.0,0.139,61.15,16.55,7.88,7.004,81.6,0.4328
APP0000735,PRD000293,2026-03-09,27241.56,24,17.45,16393.83,industrializacao,SP,61.2,23.0,0.139,61.15,16.55,7.88,7.004,81.6,0.539
APP0000736,PRD000293,2023-05-08,7219.07,6,8.05,11686.49,investimento,SP,208.9,30.7,0.254,68.17,11.32,3.99,4.959,101.0,0.2677
APP0000737,PRD000294,2022-05-29,72634.02,24,17.68,91843.69,industrializacao,MT,153.6,28.0,0.169,119.29,10.73,4.53,5.077,99.68,0.4429
APP0000738,PRD000295,2025-06-18,52262.25,24,13.56,51890.01,comercializacao,SP,91.0,31.4,0.617,53.12,16.84,7.51,6.986,80.33,0.4813
APP0000739,PRD000295,2026-07-26,30263.25,6,13.59,25831.09,comercializacao,SP,171.3,31.1,0.3,63.08,16.33,7.98,6.914,82.48,0.3627
APP0000740,PRD000295,2022-05-09,24617.2,18,11.49,23844.32,industrializacao,SP,113.4,23.9,0.092,65.8,10.73,4.53,5.077,99.68,0.1644
APP0000741,PRD000296,2022-08-14,39747.2,12,10.87,27019.4,comercializacao,PI,158.3,25.4,0.107,189.06,10.97,4.34,5.033,99.26,0.3203
APP0000742,PRD000297,2025-06-08,48288.35,12,13.85,57132.9,comercializacao,GO,140.9,18.2,0.493,76.74,16.84,7.51,6.986,80.33,0.3963
APP0000743,PRD000297,2026-07-21,8729.56,6,8.99,14228.99,comercializacao,GO,122.4,26.3,0.126,87.07,16.33,7.98,6.914,82.48,0.2495
APP0000744,PRD000297,2022-01-06,28495.01,12,16.07,43829.73,comercializacao,GO,217.9,27.4,0.018,79.71,10.46,4.45,5.045,98.92,0.119
APP0000745,PRD000297,2025-10-31,17264.37,24,8.12,21410.13,custeio,GO,133.0,19.5,0.257,92.08,16.74,7.72,7.0,80.46,0.3073
APP0000746,PRD000298,2024-08-18,11570.53,6,10.8,13637.51,investimento,MS,159.3,27.0,0.235,203.36,11.97,4.69,5.047,96.01,0.2478
APP0000747,PRD000298,2022-11-01,29123.61,36,11.77,35544.5,comercializacao,MS,204.4,19.0,0.227,183.73,11.17,4.25,4.99,99.15,0.2157
APP0000748,PRD000298,2023-03-14,26300.47,24,13.98,29191.18,custeio,MS,179.2,21.6,0.051,193.45,11.34,4.05,4.953,99.59,0.2097
APP0000749,PRD000299,2024-10-25,61058.95,12,7.49,51738.7,custeio,PR,134.1,31.8,0.238,163.75,12.65,5.14,5.398,92.17,0.4817
APP0000750,PRD000299,2024-06-06,34769.7,6,17.37,21478.58,custeio,PR,70.2,18.7,0.448,152.52,11.35,4.33,4.729,101.06,0.5217
APP0000751,PRD000299,2025-01-28,34094.81,24,13.75,33552.71,comercializacao,PR,83.9,33.1,0.504,134.71,14.32,6.06,5.846,87.46,0.6129
APP0000752,PRD000300,2025-08-08,54478.55,12,16.43,86422.69,investimento,SP,206.2,30.9,0.238,60.52,16.68,7.68,6.994,80.38,0.5514
APP0000753,PRD000300,2026-07-15,58938.76,18,8.56,87916.31,custeio,SP,171.3,31.1,0.3,63.08,16.33,7.98,6.914,82.48,0.5251
APP0000754,PRD000300,2022-04-22,15238.83,18,17.73,21786.33,custeio,SP,208.2,18.9,0.122,65.08,10.71,4.56,5.06,99.87,0.3261
APP0000755,PRD000300,2025-10-14,8875.36,12,9.82,6343.15,investimento,SP,64.8,31.7,0.238,65.08,16.74,7.72,7.0,80.46,0.5952
APP0000756,PRD000301,2022-03-17,19898.33,12,6.72,35413.55,investimento,SP,107.9,21.9,0.187,71.89,10.67,4.59,5.055,98.83,0.1386
APP0000757,PRD000301,2023-02-26,98308.74,12,8.06,75103.56,comercializacao,SP,134.0,31.6,0.047,69.62,11.2,3.98,4.998,100.89,0.1819
APP0000758,PRD000301,2025-04-17,7997.87,6,10.78,6140.81,custeio,SP,69.0,34.0,0.532,60.39,15.89,6.77,6.48,81.98,0.4589
APP0000759,PRD000301,2023-03-02,22404.3,12,13.12,18616.44,comercializacao,SP,95.8,22.5,0.118,63.85,11.34,4.05,4.953,99.59,0.2025
APP0000760,PRD000302,2024-11-24,58902.7,36,9.42,94178.62,comercializacao,RS,216.2,31.1,0.067,87.1,13.13,5.44,5.596,90.86,0.4277
APP0000761,PRD000302,2023-09-16,17700.32,18,13.51,19715.26,comercializacao,RS,110.6,22.9,0.274,83.84,11.49,4.14,4.898,102.79,0.4768
APP0000762,PRD000303,2023-01-31,10376.05,36,17.43,9307.53,industrializacao,SP,102.8,22.7,0.251,60.32,11.2,4.06,4.981,99.95,0.228
APP0000763,PRD000303,2025-07-04,17723.29,18,8.54,20670.27,industrializacao,SP,74.7,20.8,0.242,66.57,16.76,7.58,6.979,80.98,0.3941
APP0000764,PRD000303,2022-12-30,17916.34,36,16.24,16501.19,industrializacao,SP,60.0,32.8,0.237,71.21,11.08,4.15,5.026,98.95,0.2152
APP0000765,PRD000303,2022-11-19,28646.8,36,7.2,48680.85,custeio,SP,86.4,23.0,0.03,72.52,11.17,4.25,4.99,99.15,0.1714
APP0000766,PRD000304,2024-08-26,67201.84,12,11.15,87223.01,comercializacao,MT,142.7,25.6,0.27,132.8,11.97,4.69,5.047,96.01,0.2442
APP0000767,PRD000304,2024-06-23,94796.95,18,14.17,95335.08,industrializacao,MT,55.1,30.9,0.384,108.78,11.35,4.33,4.729,101.06,0.3015
APP0000768,PRD000304,2022-09-18,93002.12,12,8.27,78406.14,industrializacao,MT,94.8,32.4,0.084,127.9,11.12,4.39,5.008,98.34,0.2321
APP0000769,PRD000305,2025-04-28,34857.55,24,16.43,50104.61,investimento,BA,42.5,25.0,0.644,85.11,15.89,6.77,6.48,81.98,0.6474
APP0000770,PRD000305,2023-04-05,26721.97,18,11.22,26567.74,investimento,BA,141.0,31.8,0.188,115.72,11.38,4.0,4.932,99.91,0.3731
APP0000771,PRD000305,2025-10-01,43554.64,6,11.02,54272.56,industrializacao,BA,136.5,21.4,0.052,114.68,16.74,7.72,7.0,80.46,0.517
APP0000772,PRD000305,2025-06-15,139466.8,36,15.55,96594.25,investimento,BA,107.6,26.7,0.584,86.69,16.84,7.51,6.986,80.33,0.7007
APP0000773,PRD000306,2022-07-27,18614.05,12,14.49,13142.66,industrializacao,MS,152.1,21.0,0.037,196.09,10.92,4.41,5.063,99.17,0.5782
APP0000774,PRD000307,2022-05-01,34653.29,6,17.34,32180.56,industrializacao,PI,120.4,20.0,0.124,182.15,10.73,4.53,5.077,99.68,0.3796
APP0000775,PRD000307,2025-02-08,88127.39,18,13.1,65336.73,comercializacao,PI,65.5,18.6,0.712,136.04,14.99,6.26,6.101,85.95,0.7032
APP0000776,PRD000307,2024-03-26,94357.48,18,15.5,106664.14,comercializacao,PI,140.5,21.9,0.456,160.24,11.47,4.33,4.765,101.33,0.4868
APP0000777,PRD000307,2026-08-30,48931.51,18,10.46,53166.6,investimento,PI,91.1,20.8,0.057,161.08,16.48,7.96,6.926,83.04,0.5385
APP0000778,PRD000308,2024-07-31,120929.23,18,6.63,129937.72,custeio,BA,135.1,23.2,0.166,118.11,11.7,4.51,4.809,97.34,0.5634
APP0000779,PRD000309,2023-01-07,69930.05,24,14.76,89551.61,industrializacao,RS,173.5,27.7,0.245,95.31,11.2,4.06,4.981,99.95,0.2483
APP0000780,PRD000310,2024-04-23,63304.92,12,10.28,83568.75,industrializacao,MG,65.5,20.4,0.424,59.87,11.32,4.4,4.805,100.32,0.5715
APP0000781,PRD000311,2022-08-21,22453.41,36,13.42,33178.46,custeio,TO,138.8,21.8,0.129,134.9,10.97,4.34,5.033,99.26,0.3022
