payment_id,application_id,due_date,payment_date,amount,days_late,default_flag,loss_amount
PAY0001725,APP0001725,2023-03-09,2023-03-09,18583.7,0,0,0.0
PAY0001726,APP0001726,2024-02-02,2024-02-02,26160.06,0,0,0.0
PAY0001727,APP0001727,2025-07-22,2026-03-20,14861.16,241,1,6366.57
PAY0001728,APP0001728,2024-12-15,2025-05-23,19178.14,159,1,9491.22
PAY0001729,APP0001729,2024-11-18,2024-11-18,14988.1,0,0,0.0
PAY0001730,APP0001730,2027-09-02,2027-09-02,11922.4,0,0,0.0
PAY0001731,APP0001731,2025-07-30,2025-07-30,35239.65,0,0,0.0
PAY0001732,APP0001732,2027-11-20,2027-11-20,44599.96,0,0,0.0
PAY0001733,APP0001733,2027-06-21,2027-12-08,94235.8,170,1,51294.56
PAY0001734,APP0001734,2026-08-11,2026-08-11,42914.05,0,0,0.0
PAY0001735,APP0001735,2024-12-21,2025-08-11,41694.11,233,1,26859.87
PAY0001736,APP0001736,2027-09-07,2028-03-11,38499.05,186,1,9422.09
PAY0001737,APP0001737,2027-10-28,2028-10-03,45420.32,341,1,15619.25
PAY0001738,APP0001738,2024-07-31,2024-07-31,28714.79,0,0,0.0
PAY0001739,APP0001739,2025-04-01,2025-07-02,32581.41,92,1,15106.48
PAY0001740,APP0001740,2024-04-17,2024-04-17,32130.21,0,0,0.0
PAY0001741,APP0001741,2027-06-06,2027-06-06,17544.32,0,0,0.0
PAY0001742,APP0001742,2027-05-01,2027-05-01,202791.46,0,0,0.0
PAY0001743,APP0001743,2025-01-14,2025-01-14,26905.17,0,0,0.0
PAY0001744,APP0001744,2022-08-31,2022-08-31,53555.59,0,0,0.0
PAY0001745,APP0001745,2027-05-01,2027-05-01,17631.56,0,0,0.0
PAY0001746,APP0001746,2026-07-27,2027-02-22,44476.61,210,1,29253.81
PAY0001747,APP0001747,2027-12-22,2028-07-28,429640.19,219,1,216368.94
PAY0001748,APP0001748,2027-09-11,2027-10-18,34251.45,37,1,17291.26
PAY0001749,APP0001749,2026-08-15,2026-08-15,27197.1,0,0,0.0
PAY0001750,APP0001750,2026-10-03,2026-10-03,48663.83,0,0,0.0
PAY0001751,APP0001751,2022-08-23,2022-08-23,73180.92,0,0,0.0
PAY0001752,APP0001752,2026-08-26,2027-06-23,34644.25,301,1,7472.07
PAY0001753,APP0001753,2027-07-26,2027-07-26,55667.05,0,0,0.0
PAY0001754,APP0001754,2025-07-19,2026-04-06,42245.17,261,1,14003.52
PAY0001755,APP0001755,2026-09-28,2026-09-28,98058.8,0,0,0.0
PAY0001756,APP0001756,2022-09-13,2023-03-07,12234.76,175,1,8257.17
PAY0001757,APP0001757,2024-06-19,2024-06-19,10516.68,0,0,0.0
PAY0001758,APP0001758,2026-01-28,2026-01-28,34254.32,0,0,0.0
PAY0001759,APP0001759,2026-05-03,2026-05-03,36204.78,0,0,0.0
PAY0001760,APP0001760,2026-08-28,2026-08-28,39642.64,0,0,0.0
PAY0001761,APP0001761,2023-06-28,2023-06-28,14721.54,0,0,0.0
PAY0001762,APP0001762,2027-07-25,2027-12-10,41177.0,138,1,18126.72
PAY0001763,APP0001763,2028-10-05,2029-07-26,16553.12,294,1,11895.03
PAY0001764,APP0001764,2027-01-17,2027-03-16,67520.91,58,1,19462.12
PAY0001765,APP0001765,2027-10-05,2028-05-29,18414.5,237,1,10755.52
PAY0001766,APP0001766,2024-08-12,2024-10-24,53350.49,73,1,25945.55
PAY0001767,APP0001767,2025-01-27,2025-01-27,37125.87,0,0,0.0
PAY0001768,APP0001768,2028-03-03,2028-03-03,99421.84,0,0,0.0
PAY0001769,APP0001769,2027-05-14,2027-05-14,27024.52,0,0,0.0
PAY0001770,APP0001770,2026-12-02,2027-09-22,36056.7,294,1,8023.18
PAY0001771,APP0001771,2026-02-08,2026-06-19,86176.05,131,1,28408.26
PAY0001772,APP0001772,2024-07-14,2024-07-14,29578.46,0,0,0.0
PAY0001773,APP0001773,2027-03-14,2027-03-14,41646.55,0,0,0.0
PAY0001774,APP0001774,2025-01-17,2025-04-16,5239.69,89,1,4184.07
PAY0001775,APP0001775,2025-07-22,2025-07-22,38374.12,0,0,0.0
PAY0001776,APP0001776,2024-05-08,2024-05-08,43815.71,0,0,0.0
PAY0001777,APP0001777,2023-01-22,2023-01-22,33016.17,0,0,0.0
PAY0001778,APP0001778,2024-01-14,2024-08-06,79459.37,205,1,52513.24
PAY0001779,APP0001779,2027-06-08,2027-08-20,21546.53,73,1,14823.73
PAY0001780,APP0001780,2025-05-09,2025-05-09,48837.01,0,0,0.0
PAY0001781,APP0001781,2027-03-02,2028-01-19,110014.43,323,1,59580.31
PAY0001782,APP0001782,2023-10-08,2023-10-08,26336.3,0,0,0.0
PAY0001783,APP0001783,2022-06-30,2022-06-30,71580.61,0,0,0.0
PAY0001784,APP0001784,2025-11-24,2026-04-02,26937.94,129,1,9210.51
PAY0001785,APP0001785,2024-12-06,2024-12-06,20945.84,0,0,0.0
PAY0001786,APP0001786,2025-10-25,2026-09-01,116038.04,311,1,36062.65
PAY0001787,APP0001787,2027-06-05,2027-06-05,14856.78,0,0,0.0
PAY0001788,APP0001788,2028-08-09,2028-10-22,18163.37,74,1,6187.52
PAY0001789,APP0001789,2027-05-15,2027-09-06,47346.77,114,1,34729.52
PAY0001790,APP0001790,2022-08-31,2022-08-31,16804.74,0,0,0.0
PAY0001791,APP0001791,2028-11-22,2029-09-27,18158.9,309,1,4506.44
PAY0001792,APP0001792,2026-07-27,2026-07-27,7906.82,0,0,0.0
PAY0001793,APP0001793,2027-04-17,2028-05-20,25472.76,399,1,6976.77
PAY0001794,APP0001794,2023-01-10,2023-01-10,27040.67,0,0,0.0
PAY0001795,APP0001795,2024-02-13,2024-02-13,20321.46,0,0,0.0
PAY0001796,APP0001796,2024-09-15,2025-03-25,17381.96,191,1,6265.9
PAY0001797,APP0001797,2023-05-21,2024-05-02,19628.69,347,1,15647.3
PAY0001798,APP0001798,2026-01-25,2026-01-25,64216.41,0,0,0.0
PAY0001799,APP0001799,2026-06-19,2026-06-19,27683.31,0,0,0.0
PAY0001800,APP0001800,2028-04-26,2029-05-19,46679.95,388,1,10422.1
PAY0001801,APP0001801,2029-05-24,2029-05-24,29973.7,0,0,0.0
PAY0001802,APP0001802,2027-12-15,2028-08-25,5000,254,1,3421.06
PAY0001803,APP0001803,2027-09-16,2027-09-16,22280.95,0,0,0.0
PAY0001804,APP0001804,2026-06-01,2026-06-01,13741.43,0,0,0.0
PAY0001805,APP0001805,2026-02-09,2026-07-30,79151.35,171,1,25124.19
PAY0001806,APP0001806,2027-05-29,2027-05-29,30627.04,0,0,0.0
PAY0001807,APP0001807,2027-01-20,2028-02-17,28573.63,393,1,14399.01
PAY0001808,APP0001808,2025-11-29,2025-11-29,149150.68,0,0,0.0
PAY0001809,APP0001809,2027-08-31,2028-09-25,47829.77,391,1,39355.51
PAY0001810,APP0001810,2023-03-13,2023-03-13,58908.54,0,0,0.0
PAY0001811,APP0001811,2026-01-31,2026-06-11,22648.35,131,1,16559.02
PAY0001812,APP0001812,2026-06-18,2026-09-13,14048.79,87,1,11217.5
PAY0001813,APP0001813,2027-06-05,2027-06-05,47295.59,0,0,0.0
PAY0001814,APP0001814,2024-09-30,2025-07-09,136365.7,282,1,48311.39
PAY0001815,APP0001815,2024-10-08,2024-10-08,18635.75,0,0,0.0
PAY0001816,APP0001816,2028-12-07,2028-12-07,49639.35,0,0,0.0
PAY0001817,APP0001817,2028-04-21,2029-01-02,22581.03,256,1,15512.78
PAY0001818,APP0001818,2027-03-26,2027-08-26,23505.64,153,1,19835.14
PAY0001819,APP0001819,2023-07-30,2023-07-30,36546.31,0,0,0.0
PAY0001820,APP0001820,2025-02-08,2025-02-08,19842.36,0,0,0.0
PAY0001821,APP0001821,2023-11-10,2024-07-14,36372.87,247,1,8756.5
PAY0001822,APP0001822,2026-07-18,2026-07-18,42082.04,0,0,0.0
PAY0001823,APP0001823,2025-02-23,2025-02-23,15548.73,0,0,0.0
PAY0001824,APP0001824,2022-09-26,2022-09-26,31878.97,0,0,0.0
PAY0001825,APP0001825,2026-07-07,2026-07-07,25438.0,0,0,0.0
PAY0001826,APP0001826,2023-04-02,2023-12-05,128220.54,247,1,88570.05
PAY0001827,APP0001827,2027-11-09,2027-11-09,31476.42,0,0,0.0
PAY0001828,APP0001828,2026-03-26,2026-06-30,24418.26,96,1,17419.79
PAY0001829,APP0001829,2028-05-11,2028-07-02,40492.61,52,1,15408.56
PAY0001830,APP0001830,2025-03-01,2025-03-01,21572.15,0,0,0.0
PAY0001831,APP0001831,2026-10-31,2027-08-13,57667.55,286,1,47587.05
PAY0001832,APP0001832,2027-05-10,2027-05-10,16302.55,0,0,0.0
PAY0001833,APP0001833,2027-07-02,2027-07-02,25045.08,0,0,0.0
PAY0001834,APP0001834,2023-10-31,2023-10-31,80280.33,0,0,0.0
PAY0001835,APP0001835,2026-10-18,2027-03-14,23293.08,147,1,12479.63
PAY0001836,APP0001836,2026-07-13,2027-02-12,14689.64,214,1,9454.06
PAY0001837,APP0001837,2025-06-07,2025-06-07,124310.55,0,0,0.0
PAY0001838,APP0001838,2029-03-19,2029-03-19,126170.12,0,0,0.0
PAY0001839,APP0001839,2026-02-08,2027-02-21,108730.29,378,1,68821.35
PAY0001840,APP0001840,2024-02-04,2024-08-04,95601.22,182,1,44133.93
PAY0001841,APP0001841,2028-10-25,2029-11-15,28748.93,386,1,24166.96
PAY0001842,APP0001842,2028-01-20,2028-04-24,29954.27,95,1,20975.0
PAY0001843,APP0001843,2028-02-05,2028-05-06,123203.41,91,1,64848.42
PAY0001844,APP0001844,2025-08-07,2025-08-07,59703.57,0,0,0.0
PAY0001845,APP0001845,2025-03-25,2025-03-25,21869.7,0,0,0.0
PAY0001846,APP0001846,2026-05-10,2026-05-10,137613.19,0,0,0.0
PAY0001847,APP0001847,2027-11-02,2028-04-26,29869.81,176,1,15043.2
PAY0001848,APP0001848,2024-07-27,2024-07-27,63229.45,0,0,0.0
PAY0001849,APP0001849,2024-03-29,2024-07-23,5630.15,116,1,2823.05
PAY0001850,APP0001850,2026-04-27,2026-11-25,16215.24,212,1,12605.64
PAY0001851,APP0001851,2024-02-26,2024-09-16,22884.55,203,1,8412.19
PAY0001852,APP0001852,2026-01-24,2026-06-30,8451.73,157,1,5739.18
PAY0001853,APP0001853,2026-02-19,2026-08-04,40959.49,166,1,12556.85
PAY0001854,APP0001854,2027-11-01,2028-11-08,8595.83,373,1,2479.54
PAY0001855,APP0001855,2024-02-25,2024-02-25,15147.81,0,0,0.0
PAY0001856,APP0001856,2024-01-04,2024-01-04,62848.67,0,0,0.0
PAY0001857,APP0001857,2027-06-02,2027-07-19,31103.27,47,1,9919.83
PAY0001858,APP0001858,2024-07-21,2024-07-21,16805.5,0,0,0.0
PAY0001859,APP0001859,2027-05-28,2028-03-08,54394.19,285,1,36196.42
PAY0001860,APP0001860,2026-05-01,2027-02-08,70392.91,283,1,36437.27
PAY0001861,APP0001861,2026-05-18,2026-07-12,41036.48,55,1,19803.99
PAY0001862,APP0001862,2026-03-04,2026-10-07,39736.34,217,1,28771.01
PAY0001863,APP0001863,2027-06-27,2027-06-27,17222.28,0,0,0.0
PAY0001864,APP0001864,2027-08-20,2027-08-20,73879.94,0,0,0.0
PAY0001865,APP0001865,2026-08-05,2026-08-05,17441.71,0,0,0.0
PAY0001866,APP0001866,2027-03-21,2027-03-21,46300.28,0,0,0.0
PAY0001867,APP0001867,2026-03-29,2026-05-29,54352.76,61,1,33802.26
PAY0001868,APP0001868,2029-02-28,2029-02-28,81247.78,0,0,0.0
PAY0001869,APP0001869,2026-06-16,2026-06-16,110482.38,0,0,0.0
PAY0001870,APP0001870,2026-10-18,2026-10-18,134504.89,0,0,0.0
PAY0001871,APP0001871,2028-12-11,2028-12-11,106391.69,0,0,0.0
PAY0001872,APP0001872,2025-10-01,2026-10-16,54394.42,380,1,20773.7
PAY0001873,APP0001873,2023-02-13,2023-05-07,11374.35,83,1,5688.15
PAY0001874,APP0001874,2027-12-16,2028-05-13,90197.67,149,1,47625.87
PAY0001875,APP0001875,2023-09-04,2023-09-04,96931.78,0,0,0.0
PAY0001876,APP0001876,2023-09-10,2023-09-10,33162.55,0,0,0.0
PAY0001877,APP0001877,2028-05-06,2028-05-06,100755.07,0,0,0.0
PAY0001878,APP0001878,2027-11-22,2027-11-22,12982.3,0,0,0.0
PAY0001879,APP0001879,2026-05-25,2026-09-03,23338.6,101,1,10422.58
PAY0001880,APP0001880,2026-03-23,2027-02-08,32959.94,322,1,20870.69
PAY0001881,APP0001881,2028-05-27,2028-05-27,88536.6,0,0,0.0
PAY0001882,APP0001882,2025-02-07,2025-02-07,40762.43,0,0,0.0
PAY0001883,APP0001883,2023-04-11,2023-04-11,34851.98,0,0,0.0
PAY0001884,APP0001884,2023-03-23,2024-04-07,75864.36,381,1,49214.25
PAY0001885,APP0001885,2025-11-23,2026-10-31,223606.36,342,1,53266.37
PAY0001886,APP0001886,2024-10-25,2024-10-25,13064.88,0,0,0.0
PAY0001887,APP0001887,2025-06-05,2025-08-13,12238.33,69,1,8913.9
PAY0001888,APP0001888,2026-12-04,2027-08-14,15888.81,253,1,12098.07
PAY0001889,APP0001889,2026-11-15,2026-11-15,26391.54,0,0,0.0
PAY0001890,APP0001890,2025-03-18,2025-03-18,37798.98,0,0,0.0
PAY0001891,APP0001891,2024-05-27,2024-07-19,53048.44,53,1,20839.52
PAY0001892,APP0001892,2025-12-11,2026-07-03,89679.89,204,1,24020.72
PAY0001893,APP0001893,2023-03-12,2024-03-16,14217.0,370,1,5837.06
PAY0001894,APP0001894,2024-03-25,2024-09-23,81022.33,182,1,48054.6
PAY0001895,APP0001895,2023-08-16,2023-08-16,95158.49,0,0,0.0
PAY0001896,APP0001896,2025-06-25,2026-03-17,25622.22,265,1,15801.71
PAY0001897,APP0001897,2026-05-18,2026-05-18,26429.99,0,0,0.0
PAY0001898,APP0001898,2024-03-14,2024-03-14,34000.25,0,0,0.0
PAY0001899,APP0001899,2024-12-25,2025-10-31,66144.5,310,1,13856.18
PAY0001900,APP0001900,2025-12-12,2026-11-04,45265.19,327,1,14303.0
PAY0001901,APP0001901,2025-11-25,2026-03-15,55818.58,110,1,42099.08
PAY0001902,APP0001902,2025-02-09,2025-02-09,40519.68,0,0,0.0
PAY0001903,APP0001903,2024-10-07,2024-10-07,51269.97,0,0,0.0
PAY0001904,APP0001904,2029-11-12,2030-01-19,62479.17,68,1,45844.08
PAY0001905,APP0001905,2027-08-06,2028-07-17,48238.79,346,1,37554.69
PAY0001906,APP0001906,2025-11-14,2026-08-27,62356.75,286,1,23510.44
PAY0001907,APP0001907,2023-01-19,2023-07-27,19448.07,189,1,15162.28
PAY0001908,APP0001908,2024-02-01,2024-02-01,14118.07,0,0,0.0
PAY0001909,APP0001909,2025-04-23,2025-04-23,36946.55,0,0,0.0
PAY0001910,APP0001910,2026-06-18,2027-02-23,35594.9,250,1,9940.25
PAY0001911,APP0001911,2025-02-08,2025-02-08,132780.44,0,0,0.0
PAY0001912,APP0001912,2027-06-29,2027-09-10,69310.67,73,1,42379.69
PAY0001913,APP0001913,2026-02-08,2026-02-08,72569.02,0,0,0.0
PAY0001914,APP0001914,2023-03-08,2023-03-08,11051.4,0,0,0.0
PAY0001915,APP0001915,2025-08-05,2025-10-31,8022.37,87,1,5432.41
PAY0001916,APP0001916,2027-02-15,2027-02-15,56432.04,0,0,0.0
PAY0001917,APP0001917,2024-01-13,2024-01-13,17270.95,0,0,0.0
PAY0001918,APP0001918,2028-03-09,2028-03-09,170860.31,0,0,0.0
PAY0001919,APP0001919,2027-02-15,2027-02-15,63457.45,0,0,0.0
PAY0001920,APP0001920,2026-12-30,2026-12-30,8879.94,0,0,0.0
PAY0001921,APP0001921,2024-04-14,2025-05-04,34111.2,385,1,7722.26
PAY0001922,APP0001922,2028-05-12,2029-02-12,31586.52,276,1,9185.37
PAY0001923,APP0001923,2027-04-14,2027-04-14,86816.92,0,0,0.0
PAY0001924,APP0001924,2023-04-19,2023-06-29,14458.0,71,1,3911.2
PAY0001925,APP0001925,2023-02-14,2023-02-14,84126.94,0,0,0.0
PAY0001926,APP0001926,2025-04-09,2025-08-16,20312.81,129,1,9503.23
PAY0001927,APP0001927,2027-07-10,2027-07-10,90799.82,0,0,0.0
PAY0001928,APP0001928,2026-02-20,2026-02-20,36606.48,0,0,0.0
PAY0001929,APP0001929,2026-06-13,2026-06-13,17034.27,0,0,0.0
PAY0001930,APP0001930,2028-09-06,2028-09-06,19163.59,0,0,0.0
PAY0001931,APP0001931,2028-11-03,2028-11-03,9469.76,0,0,0.0
PAY0001932,APP0001932,2025-09-06,2025-09-06,20671.38,0,0,0.0
PAY0001933,APP0001933,2026-04-22,2026-04-22,62632.97,0,0,0.0
PAY0001934,APP0001934,2026-01-11,2026-01-11,29504.69,0,0,0.0
PAY0001935,APP0001935,2025-09-10,2025-09-10,42425.31,0,0,0.0
PAY0001936,APP0001936,2027-09-05,2027-09-05,47179.83,0,0,0.0
PAY0001937,APP0001937,2026-09-08,2026-09-08,15262.78,0,0,0.0
PAY0001938,APP0001938,2026-11-06,2026-12-25,27975.29,49,1,15085.69
PAY0001939,APP0001939,2024-08-07,2024-09-14,22202.25,38,1,7832.1
PAY0001940,APP0001940,2028-07-25,2028-11-14,35919.61,112,1,8614.87
PAY0001941,APP0001941,2025-01-24,2025-06-30,38157.79,157,1,30987.16
PAY0001942,APP0001942,2029-10-01,2029-11-03,251618.58,33,1,99762.22
PAY0001943,APP0001943,2025-06-10,2025-06-10,34596.07,0,0,0.0
PAY0001944,APP0001944,2023-09-17,2023-11-20,72317.6,64,1,35032.18
PAY0001945,APP0001945,2025-06-25,2025-10-26,34792.55,123,1,27518.8
PAY0001946,APP0001946,2025-04-07,2025-04-07,31268.17,0,0,0.0
PAY0001947,APP0001947,2025-11-24,2026-04-10,19989.87,137,1,15493.28
PAY0001948,APP0001948,2029-08-12,2029-08-12,138262.2,0,0,0.0
PAY0001949,APP0001949,2024-08-07,2025-07-12,81934.98,339,1,62447.92
PAY0001950,APP0001950,2027-05-05,2027-05-05,11623.73,0,0,0.0
PAY0001951,APP0001951,2027-02-25,2027-05-10,55481.23,74,1,39577.59
PAY0001952,APP0001952,2023-06-28,2023-06-28,26104.56,0,0,0.0
PAY0001953,APP0001953,2023-03-30,2024-02-12,20685.17,319,1,15005.78
PAY0001954,APP0001954,2027-04-09,2027-04-09,78672.56,0,0,0.0
PAY0001955,APP0001955,2025-03-21,2026-01-25,53786.83,310,1,21931.31
PAY0001956,APP0001956,2025-09-09,2025-11-01,9360.42,53,1,5449.65
PAY0001957,APP0001957,2023-04-28,2024-01-12,48451.22,259,1,37552.64
PAY0001958,APP0001958,2026-03-25,2026-03-25,26774.4,0,0,0.0
PAY0001959,APP0001959,2024-05-04,2024-05-04,8340.88,0,0,0.0
PAY0001960,APP0001960,2027-08-11,2027-08-11,190479.86,0,0,0.0
PAY0001961,APP0001961,2025-02-21,2025-02-21,131473.47,0,0,0.0
PAY0001962,APP0001962,2028-07-22,2028-07-22,104822.05,0,0,0.0
PAY0001963,APP0001963,2025-09-29,2025-09-29,20008.79,0,0,0.0
PAY0001964,APP0001964,2027-06-20,2027-06-20,53932.98,0,0,0.0
PAY0001965,APP0001965,2023-12-22,2023-12-22,16960.89,0,0,0.0
PAY0001966,APP0001966,2027-07-27,2028-01-31,13573.08,188,1,4602.66
PAY0001967,APP0001967,2025-12-29,2025-12-29,49453.46,0,0,0.0
PAY0001968,APP0001968,2024-02-29,2024-02-29,16618.18,0,0,0.0
PAY0001969,APP0001969,2026-11-19,2026-11-19,44169.51,0,0,0.0
PAY0001970,APP0001970,2029-06-22,2030-04-24,27947.26,306,1,22553.18
PAY0001971,APP0001971,2028-08-27,2029-03-05,36207.85,190,1,14383.26
PAY0001972,APP0001972,2025-11-23,2025-11-23,104724.04,0,0,0.0
PAY0001973,APP0001973,2026-10-19,2026-10-19,18545.79,0,0,0.0
PAY0001974,APP0001974,2025-11-07,2026-09-23,42762.77,320,1,29421.12
PAY0001975,APP0001975,2023-10-22,2024-08-24,14941.64,307,1,10952.59
PAY0001976,APP0001976,2025-11-21,2026-04-30,63049.0,160,1,38757.6
PAY0001977,APP0001977,2024-10-29,2024-10-29,31348.4,0,0,0.0
PAY0001978,APP0001978,2025-06-12,2025-06-12,84180.89,0,0,0.0
PAY0001979,APP0001979,2026-12-07,2026-12-07,87564.72,0,0,0.0
PAY0001980,APP0001980,2026-04-23,2026-04-23,68844.43,0,0,0.0
PAY0001981,APP0001981,2026-03-31,2026-03-31,49796.97,0,0,0.0
PAY0001982,APP0001982,2026-01-15,2027-01-11,12437.07,361,1,9218.06
PAY0001983,APP0001983,2024-02-16,2024-02-16,35725.57,0,0,0.0
PAY0001984,APP0001984,2024-05-17,2024-12-20,30524.75,217,1,9118.86
PAY0001985,APP0001985,2024-05-19,2024-05-19,78875.91,0,0,0.0
PAY0001986,APP0001986,2027-04-20,2028-01-23,39320.12,278,1,12650.99
PAY0001987,APP0001987,2024-01-05,2024-01-05,55531.97,0,0,0.0
PAY0001988,APP0001988,2028-03-08,2028-10-17,87767.15,223,1,67118.41
PAY0001989,APP0001989,2028-03-16,2028-03-16,100806.58,0,0,0.0
PAY0001990,APP0001990,2024-02-12,2024-02-12,30079.95,0,0,0.0
PAY0001991,APP0001991,2025-02-06,2025-02-06,70328.43,0,0,0.0
PAY0001992,APP0001992,2025-04-04,2025-04-04,16058.5,0,0,0.0
PAY0001993,APP0001993,2024-01-30,2024-03-13,54376.68,43,1,24117.56
PAY0001994,APP0001994,2026-11-05,2027-03-11,69381.98,126,1,45959.27
PAY0001995,APP0001995,2023-05-24,2024-02-18,20867.95,270,1,11823.77
PAY0001996,APP0001996,2027-01-20,2027-01-20,19698.72,0,0,0.0
PAY0001997,APP0001997,2029-02-27,2029-02-27,65498.17,0,0,0.0
PAY0001998,APP0001998,2027-06-11,2027-10-16,96399.34,127,1,51060.87
PAY0001999,APP0001999,2026-09-21,2026-09-21,16090.37,0,0,0.0
PAY0002000,APP0002000,2025-03-15,2025-03-15,19559.4,0,0,0.0
PAY0002001,APP0002001,2022-12-05,2022-12-05,44658.12,0,0,0.0
PAY0002002,APP0002002,2027-12-01,2028-09-11,22350.09,285,1,11794.92
PAY0002003,APP0002003,2025-01-10,2025-01-10,42565.07,0,0,0.0
PAY0002004,APP0002004,2024-09-11,2024-09-11,23338.95,0,0,0.0
PAY0002005,APP0002005,2023-06-17,2023-06-17,36169.87,0,0,0.0
PAY0002006,APP0002006,2026-01-23,2026-03-27,103866.26,63,1,76567.2
PAY0002007,APP0002007,2024-02-16,2024-02-16,32073.27,0,0,0.0
PAY0002008,APP0002008,2026-01-05,2026-10-06,14381.64,274,1,10373.22
PAY0002009,APP0002009,2028-01-02,2028-12-20,26366.79,353,1,16539.53
PAY0002010,APP0002010,2026-11-24,2026-11-24,29415.19,0,0,0.0
PAY0002011,APP0002011,2025-07-14,2026-08-06,125032.04,388,1,58073.42
PAY0002012,APP0002012,2027-07-25,2027-07-25,15434.96,0,0,0.0
PAY0002013,APP0002013,2023-01-13,2023-10-09,34508.04,269,1,23912.3
PAY0002014,APP0002014,2023-03-19,2023-03-19,19911.6,0,0,0.0
PAY0002015,APP0002015,2025-09-07,2025-09-07,21558.79,0,0,0.0
PAY0002016,APP0002016,2026-06-13,2027-01-14,175301.77,215,1,115820.09
PAY0002017,APP0002017,2023-12-19,2023-12-19,136742.9,0,0,0.0
PAY0002018,APP0002018,2025-11-15,2025-11-15,52494.04,0,0,0.0
PAY0002019,APP0002019,2027-12-23,2028-05-29,49502.97,158,1,28741.35
PAY0002020,APP0002020,2024-10-13,2025-10-17,12973.63,369,1,6423.02
PAY0002021,APP0002021,2027-11-26,2027-11-26,123982.33,0,0,0.0
PAY0002022,APP0002022,2022-07-06,2023-02-25,31632.02,234,1,20507.47
PAY0002023,APP0002023,2026-11-07,2027-03-17,69606.71,130,1,30410.07
PAY0002024,APP0002024,2023-08-29,2023-08-29,24213.13,0,0,0.0
PAY0002025,APP0002025,2024-02-16,2024-08-15,23314.64,181,1,19690.55
PAY0002026,APP0002026,2025-03-05,2025-10-15,45849.56,224,1,16252.02
PAY0002027,APP0002027,2024-08-02,2024-08-02,44095.6,0,0,0.0
PAY0002028,APP0002028,2028-08-29,2029-01-11,30091.13,135,1,12339.94
PAY0002029,APP0002029,2024-08-05,2024-11-05,84507.47,92,1,31243.16
PAY0002030,APP0002030,2027-02-17,2027-02-17,10534.26,0,0,0.0
PAY0002031,APP0002031,2025-03-25,2025-05-08,24055.7,44,1,16135.16
PAY0002032,APP0002032,2023-12-29,2023-12-29,15851.91,0,0,0.0
PAY0002033,APP0002033,2025-09-13,2025-09-13,21089.74,0,0,0.0
PAY0002034,APP0002034,2026-02-02,2026-05-19,103460.25,106,1,74422.76
